"","KIT.ID.Number","Borough","Zipcode","Date.Collected","Received.Date","First.Draw.at.the.tap.Lead.level..mg.l.","First.Draw.at.the.tap.copper.level..mg.l.","source"
"1496",17141972,"BRONX",10463,"08/25/2017","08/30/2017",0.002,0.12,"free residential"
"1497",17142006,"BROOKLYN",11214,"08/25/2017","08/28/2017",0.009,0.135,"free residential"
"1498",17142073,"STATEN ISLAND",10306,"08/26/2017","08/28/2017",0.007,0.107,"free residential"
"1499",17141817,"BAYSIDE",11361,"08/26/2017","08/28/2017",0.003,0.165,"free residential"
"1500",17142167,"CORONA",11368,"08/28/2017","09/01/2017",0.003,0.038,"free residential"
"1501",17142258,"BROOKLYN",11236,"08/28/2017","08/29/2017",0.005,0.149,"free residential"
"1502",17142090,"BROOKLYN",11230,"08/29/2017","09/05/2017",0.006,0.049,"free residential"
"1503",17142136,"BRONX",10460,"08/30/2017","09/05/2017",0.005,0.13,"free residential"
"1504",17142318,"MIDDLE VILLAGE",11379,"09/01/2017","09/05/2017",0.004,0.197,"free residential"
"1505",17141973,"JACKSON HEIGHTS",11372,"09/02/2017","09/08/2017",0.013,0.08,"free residential"
"1506",17142246,"STATEN ISLAND",10309,"09/06/2017","09/12/2017",0,0.085,"free residential"
"1507",17141989,"BROOKLYN",11209,"09/07/2017","09/12/2017",0.007,0.123,"free residential"
"1508",17142203,"BROOKLYN",11210,"09/13/2017","09/14/2017",0.004,0.095,"free residential"
"1509",17142313,"STATEN ISLAND",10314,"09/17/2017","09/22/2017",0.002,0.174,"free residential"
"1510",17142171,"BROOKLYN",11225,"09/18/2017","09/22/2017",0.012,0.11,"free residential"
"1511",17142117,"BROOKLYN",11234,"09/18/2017","09/27/2017",0.005,0.167,"free residential"
"1512",17142084,"STATEN ISLAND",10305,"09/20/2017","09/27/2017",0.003,0.239,"free residential"
"1513",17142054,"STATEN ISLAND",10312,"09/21/2017","09/27/2017",0,0.043,"free residential"
"1514",17144533,"FOREST HILLS",11375,"09/22/2017","09/27/2017",0.004,0.04,"free residential"
"1515",17142148,"BROOKLYN",11228,"09/23/2017","09/27/2017",0,0.142,"free residential"
"1516",17141874,"STATEN ISLAND",10308,"09/23/2017","09/27/2017",0.001,0.114,"free residential"
"1517",17142119,"JAMAICA",11434,"09/24/2017","09/29/2017",0,0.254,"free residential"
"1518",17142178,"WHITESTONE",11357,"09/24/2017","09/27/2017",0.016,0.197,"free residential"
"1519",17142085,"STATEN ISLAND",10310,"09/25/2017","09/29/2017",0.002,0.089,"free residential"
"1520",17142285,"STATEN ISLAND",10306,"09/25/2017","10/05/2017",0,0.108,"free residential"
"1521",17141926,"STATEN ISLAND",10308,"09/25/2017","09/29/2017",0,0.1,"free residential"
"1522",17142192,"JAMAICA",11434,"09/26/2017","10/03/2017",0,0.129,"free residential"
"1523",17141799,"BROOKLYN",11201,"09/27/2017","09/29/2017",0.002,0.124,"free residential"
"1524",17141919,"BROOKLYN",11212,"09/28/2017","10/03/2017",0,0.062,"free residential"
"1525",17142197,"RIDGEWOOD",11385,"09/30/2017","10/05/2017",0.001,0.055,"free residential"
"1526",17142211,"STATEN ISLAND",10314,"09/30/2017","10/05/2017",0.017,0.225,"free residential"
"1527",18149570,"STATEN ISLAND",10308,"09/29/2018","10/04/2018",0,0.034,"free residential"
"1528",18149722,"QUEENS",11362,"09/29/2018","10/04/2018",0.005,0.118,"free residential"
"1529",18149649,"STATEN ISLAND",10314,"09/29/2018","10/04/2018",0,0.145,"free residential"
"1530",18149719,"STATEN ISLAND",10314,"09/30/2018","10/04/2018",0.003,0.085,"free residential"
"1531",18149851,"QUEENS",11375,"09/22/2018","10/01/2018",0.018,0.082,"free residential"
"1532",18149471,"STATEN ISLAND",10314,"09/22/2018","10/01/2018",0,0.105,"free residential"
"1533",18149848,"QUEENS",11374,"09/27/2018","10/01/2018",0.01,0.1,"free residential"
"1534",18149812,"STATEN ISLAND",10310,"09/26/2018","09/28/2018",0.002,0.091,"free residential"
"1535",18149445,"BROOKLYN",11213,"09/21/2018","09/25/2018",0,0.165,"free residential"
"1536",18149524,"STATEN ISLAND",10314,"09/23/2018","09/25/2018",0,0.191,"free residential"
"1537",18149770,"QUEENS",11364,"09/20/2018","09/21/2018",0.003,0.137,"free residential"
"1538",18149839,"STATEN ISLAND",10305,"09/19/2018","09/21/2018",0.001,0.164,"free residential"
"1539",18149500,"QUEENS",11385,"09/18/2018","09/21/2018",0.001,0.097,"free residential"
"1540",18149644,"BROOKLYN",11223,"09/13/2018","09/18/2018",0.002,0.015,"free residential"
"1541",18149769,"QUEENS",11103,"09/14/2018","09/18/2018",0.003,0.111,"free residential"
"1542",18149516,"BROOKLYN",11236,"09/14/2018","09/18/2018",0.005,0.146,"free residential"
"1543",18149464,"QUEENS",11372,"09/11/2018","09/17/2018",0.006,0.168,"free residential"
"1544",18149382,"QUEENS",11361,"09/10/2018","09/17/2018",0.013,0.131,"free residential"
"1545",18149813,"BROOKLYN",11221,"09/10/2018","09/13/2018",0.007,0.156,"free residential"
"1546",17141893,"STATEN ISLAND",10314,"09/08/2018","09/13/2018",0.005,0.097,"free residential"
"1547",18149808,"STATEN ISLAND",10308,"09/10/2018","09/12/2018",0,0.117,"free residential"
"1548",18149678,"BROOKLYN",11211,"09/06/2018","09/12/2018",0.007,0.085,"free residential"
"1549",18149831,"BROOKLYN",11207,"09/04/2018","09/12/2018",0.005,0.121,"free residential"
"1550",18149685,"STATEN ISLAND",10309,"09/06/2018","09/07/2018",0.001,0.105,"free residential"
"1551",18149761,"QUEENS",11357,"09/02/2018","09/07/2018",0.006,0.136,"free residential"
"1552",18149456,"STATEN ISLAND",10312,"08/31/2018","09/05/2018",0,0.078,"free residential"
"1553",18149430,"STATEN ISLAND",10314,"08/30/2018","09/05/2018",0,0.13,"free residential"
"1554",18149595,"BROOKLYN",11220,"08/31/2018","09/05/2018",0.001,0.141,"free residential"
"1555",18149563,"BROOKLYN",11231,"08/27/2018","09/05/2018",0.006,0.161,"free residential"
"1556",18149555,"QUEENS",11101,"08/25/2018","08/29/2018",0.015,0.12,"free residential"
"1557",18149641,"QUEENS",11358,"08/19/2018","08/29/2018",0.009,0.141,"free residential"
"1558",18149634,"STATEN ISLAND",10309,"08/26/2018","08/29/2018",0,0.086,"free residential"
"1559",18149391,"QUEENS",11361,"08/28/2018","08/29/2018",0.002,0.167,"free residential"
"1560",18149886,"STATEN ISLAND",10308,"08/22/2018","08/23/2018",0,0.093,"free residential"
"1561",18149735,"STATEN ISLAND",10308,"08/22/2018","08/23/2018",0.001,0.105,"free residential"
"1562",18149674,"QUEENS",11412,"08/17/2018","08/20/2018",0.005,0.109,"free residential"
"1563",18149467,"QUEENS",11413,"08/16/2018","08/20/2018",0,0.034,"free residential"
"1564",18149550,"STATEN ISLAND",10305,"08/17/2018","08/20/2018",0,0.041,"free residential"
"1565",18149670,"BROOKLYN",11230,"08/14/2018","08/16/2018",0.006,0.066,"free residential"
"1566",18149470,"QUEENS",11354,"08/14/2018","08/16/2018",0.003,0.121,"free residential"
"1567",18149683,"STATEN ISLAND",10309,"08/12/2018","08/15/2018",0,0.052,"free residential"
"1568",18149713,"STATEN ISLAND",10304,"08/01/2018","08/15/2018",0,0.092,"free residential"
"1569",18149811,"BROOKLYN",11218,"08/04/2018","08/13/2018",0.004,0.095,"free residential"
"1570",18149788,"QUEENS",11427,"08/10/2018","08/13/2018",0.002,0.116,"free residential"
"1571",18149632,"BRONX",10464,"08/08/2018","08/10/2018",0.002,0.146,"free residential"
"1572",18149838,"QUEENS",11368,"08/03/2018","08/10/2018",0.002,0.022,"free residential"
"1573",18149572,"STATEN ISLAND",10314,"08/09/2018","08/10/2018",0.003,0.141,"free residential"
"1574",18149546,"QUEENS",11378,"08/04/2018","08/07/2018",0.001,0.483,"free residential"
"1575",18150658,"BROOKLYN",11211,"07/31/2018","08/07/2018",0.011,0.041,"free residential"
"1576",18149528,"STATEN ISLAND",10314,"07/24/2018","08/07/2018",0.001,0.106,"free residential"
"1577",18149711,"BROOKLYN",11209,"07/29/2018","08/03/2018",0.028,0.214,"free residential"
"1578",18149702,"STATEN ISLAND",10306,"08/01/2018","08/03/2018",0,0.087,"free residential"
"1579",18149440,"BRONX",10463,"07/30/2018","08/02/2018",0.001,0.099,"free residential"
"1580",18149736,"STATEN ISLAND",10306,"07/28/2018","07/31/2018",0.008,0.19,"free residential"
"1581",18149588,"BROOKLYN",11216,"07/29/2018","07/31/2018",0.004,0.299,"free residential"
"1582",18149531,"STATEN ISLAND",10309,"07/28/2018","07/31/2018",0,0.073,"free residential"
"1583",18149828,"BROOKLYN",11212,"07/25/2018","07/30/2018",0.003,0.154,"free residential"
"1584",18149836,"STATEN ISLAND",10314,"07/23/2018","07/26/2018",0.002,0.097,"free residential"
"1585",18149461,"STATEN ISLAND",10309,"07/24/2018","07/26/2018",0.003,0.084,"free residential"
"1586",18149837,"QUEENS",11375,"07/24/2018","07/26/2018",0.004,0.158,"free residential"
"1587",18149422,"STATEN ISLAND",10306,"07/22/2018","07/25/2018",0.004,0.055,"free residential"
"1588",18149619,"QUEENS",11434,"07/21/2018","07/24/2018",0.011,0.306,"free residential"
"1589",18149760,"STATEN ISLAND",10314,"07/11/2018","07/24/2018",0.004,0.137,"free residential"
"1590",18149673,"BROOKLYN",11214,"07/20/2018","07/24/2018",0.006,0.124,"free residential"
"1591",18149652,"STATEN ISLAND",10312,"07/19/2018","07/24/2018",0,0.083,"free residential"
"1592",18149832,"BRONX",10463,"07/18/2018","07/24/2018",0.002,0.094,"free residential"
"1593",18149610,"BROOKLYN",11226,"07/16/2018","07/24/2018",0.009,0.133,"free residential"
"1594",18149731,"BROOKLYN",11204,"07/09/2018","07/20/2018",0,0.128,"free residential"
"1595",18149566,"BROOKLYN",11214,"07/16/2018","07/20/2018",0.002,0.095,"free residential"
"1596",18149779,"BROOKLYN",11230,"07/17/2018","07/20/2018",0.004,0.06,"free residential"
"1597",18149633,"STATEN ISLAND",10304,"07/18/2018","07/20/2018",0.057,0.235,"free residential"
"1598",18149362,"BRONX",10457,"07/18/2018","07/20/2018",0,0.089,"free residential"
"1599",18149565,"BROOKLYN",11226,"07/14/2018","07/18/2018",0.005,0.235,"free residential"
"1600",18250568,"BRONX",10461,"07/11/2018","07/17/2018",0.049,0.158,"free residential"
"1601",18149385,"QUEENS",11358,"07/17/2018","07/17/2018",0.007,0.086,"free residential"
"1602",18149562,"STATEN ISLAND",10312,"07/15/2018","07/17/2018",0.001,0.084,"free residential"
"1603",18149359,"QUEENS",11432,"07/09/2018","07/16/2018",0,0.081,"free residential"
"1604",18149412,"QUEENS",11369,"07/13/2018","07/16/2018",0.004,0.116,"free residential"
"1605",18149581,"STATEN ISLAND",10309,"07/12/2018","07/16/2018",0.001,0.087,"free residential"
"1606",18149613,"QUEENS",11358,"07/09/2018","07/16/2018",0.003,0.11,"free residential"
"1607",18149517,"BROOKLYN",11208,"07/03/2018","07/16/2018",0.004,0.165,"free residential"
"1608",18150586,"QUEENS",11377,"07/12/2018","07/16/2018",0.002,0.085,"free residential"
"1609",18149878,"BROOKLYN",11230,"07/10/2018","07/13/2018",0.005,0.077,"free residential"
"1610",18149414,"STATEN ISLAND",10309,"07/06/2018","07/12/2018",0.005,0.081,"free residential"
"1611",18149684,"BROOKLYN",11210,"07/10/2018","07/11/2018",0.004,0.293,"free residential"
"1612",18149434,"STATEN ISLAND",10309,"07/10/2018","07/11/2018",0.001,0.067,"free residential"
"1613",18149646,"STATEN ISLAND",10306,"07/07/2018","07/10/2018",0,0.169,"free residential"
"1614",18149855,"STATEN ISLAND",10306,"07/09/2018","07/10/2018",0,0.067,"free residential"
"1615",18149639,"BROOKLYN",11222,"07/09/2018","07/10/2018",0.002,0.151,"free residential"
"1616",18149663,"STATEN ISLAND",10312,"06/29/2018","07/10/2018",0.024,0.029,"free residential"
"1617",18149404,"QUEENS",11385,"07/06/2018","07/10/2018",0.005,0.123,"free residential"
"1618",18149548,"QUEENS",11358,"07/08/2018","07/10/2018",0.003,0.213,"free residential"
"1619",18149536,"BROOKLYN",11219,"07/08/2018","07/10/2018",0.002,0.093,"free residential"
"1620",18149380,"QUEENS",11417,"07/07/2018","07/10/2018",0.005,0.102,"free residential"
"1621",18149538,"QUEENS",11379,"07/07/2018","07/10/2018",0.007,0.267,"free residential"
"1622",18149792,"STATEN ISLAND",10308,"07/07/2018","07/09/2018",0,0.109,"free residential"
"1623",18149691,"BROOKLYN",11217,"07/03/2018","07/09/2018",0,0.108,"free residential"
"1624",18149454,"QUEENS",11421,"07/05/2018","07/09/2018",0.204,0.399,"free residential"
"1625",18149609,"BROOKLYN",11228,"07/06/2018","07/09/2018",0.001,0.155,"free residential"
"1626",18149755,"STATEN ISLAND",10309,"07/06/2018","07/09/2018",0,0.044,"free residential"
"1627",18149399,"QUEENS",11358,"07/07/2018","07/09/2018",0.005,0.112,"free residential"
"1628",18149403,"STATEN ISLAND",10304,"07/03/2018","07/09/2018",0.018,0.048,"free residential"
"1629",18149481,"QUEENS",11358,"07/05/2018","07/09/2018",0.002,0.189,"free residential"
"1630",18149827,"STATEN ISLAND",10314,"07/03/2018","07/09/2018",0,0.158,"free residential"
"1631",18149542,"STATEN ISLAND",10305,"07/06/2018","07/09/2018",0,0.115,"free residential"
"1632",18149489,"QUEENS",11432,"07/01/2018","07/09/2018",0.002,0.149,"free residential"
"1633",18149809,"QUEENS",11106,"07/05/2018","07/06/2018",0.004,0.092,"free residential"
"1634",18149487,"QUEENS",11361,"07/01/2018","07/06/2018",0.007,0.128,"free residential"
"1635",18149571,"BROOKLYN",11230,"07/04/2018","07/06/2018",0.002,0.153,"free residential"
"1636",18149800,"STATEN ISLAND",10309,"07/03/2018","07/06/2018",0,0.022,"free residential"
"1637",18149410,"QUEENS",11358,"07/02/2018","07/06/2018",0.008,0.209,"free residential"
"1638",18149400,"QUEENS",11358,"07/04/2018","07/06/2018",0.002,0.11,"free residential"
"1639",18149575,"STATEN ISLAND",10314,"06/30/2018","07/05/2018",0,0.135,"free residential"
"1640",18149496,"QUEENS",11361,"07/02/2018","07/05/2018",0.002,0.102,"free residential"
"1641",18149478,"BROOKLYN",11230,"07/01/2018","07/05/2018",0.015,0.159,"free residential"
"1642",18149502,"BROOKLYN",11210,"07/02/2018","07/05/2018",0.007,0.153,"free residential"
"1643",18149677,"QUEENS",11361,"07/01/2018","07/05/2018",0.002,0.306,"free residential"
"1644",18149675,"QUEENS",11372,"06/30/2018","07/03/2018",0.006,0.068,"free residential"
"1645",18149686,"BROOKLYN",11201,"07/02/2018","07/03/2018",0.002,0.076,"free residential"
"1646",18149411,"QUEENS",11385,"06/29/2018","07/03/2018",0.01,0.051,"free residential"
"1647",18149884,"QUEENS",11414,"06/30/2018","07/03/2018",0,0.151,"free residential"
"1648",18149618,"BROOKLYN",11216,"06/30/2018","07/03/2018",0.003,0.148,"free residential"
"1649",18149822,"QUEENS",11415,"07/02/2018","07/03/2018",0.001,0.176,"free residential"
"1650",18149511,"QUEENS",11434,"06/29/2018","07/03/2018",0.003,0.131,"free residential"
"1651",18149659,"BROOKLYN",11222,"06/28/2018","07/03/2018",0,0.139,"free residential"
"1652",18149505,"STATEN ISLAND",10308,"06/28/2018","07/03/2018",0,0.138,"free residential"
"1653",18149537,"QUEENS",11104,"06/24/2018","07/03/2018",0.006,0.09,"free residential"
"1654",18149514,"QUEENS",11413,"06/28/2018","07/03/2018",0,0.165,"free residential"
"1655",18149402,"QUEENS",11354,"06/26/2018","07/03/2018",0.003,0.179,"free residential"
"1656",18149762,"QUEENS",11358,"06/30/2018","07/03/2018",0,0.197,"free residential"
"1657",18149777,"STATEN ISLAND",10312,"06/29/2018","07/03/2018",0,0.052,"free residential"
"1658",18149638,"BROOKLYN",11238,"06/29/2018","07/03/2018",0.004,0.199,"free residential"
"1659",18149856,"BROOKLYN",11217,"06/29/2018","07/03/2018",0.004,0.107,"free residential"
"1660",18149506,"BROOKLYN",11231,"06/30/2018","07/03/2018",0.005,0.165,"free residential"
"1661",18149714,"STATEN ISLAND",10304,"06/29/2018","07/03/2018",0,0.151,"free residential"
"1662",18149406,"BROOKLYN",11207,"06/29/2018","07/03/2018",0,0.12,"free residential"
"1663",18149666,"QUEENS",11360,"06/29/2018","07/03/2018",0.002,0.011,"free residential"
"1664",18149473,"STATEN ISLAND",10306,"06/28/2018","06/29/2018",0,0.155,"free residential"
"1665",18149650,"BROOKLYN",11204,"06/28/2018","06/29/2018",0.009,0.155,"free residential"
"1666",18149780,"BROOKLYN",11229,"06/25/2018","06/29/2018",0.066,0.124,"free residential"
"1667",18149381,"BRONX",10464,"06/28/2018","06/29/2018",0.004,0.184,"free residential"
"1668",18149515,"BROOKLYN",11216,"06/20/2018","06/29/2018",0.051,0.122,"free residential"
"1669",18149530,"BROOKLYN",11224,"06/28/2018","06/29/2018",0,0.053,"free residential"
"1670",18149776,"QUEENS",11375,"06/26/2018","06/29/2018",0.013,0.037,"free residential"
"1671",18149668,"STATEN ISLAND",10314,"06/27/2018","06/29/2018",0.002,0.138,"free residential"
"1672",17141777,"QUEENS",11415,"06/28/2018","06/29/2018",0.009,0.091,"free residential"
"1673",18149868,"BROOKLYN",11234,"06/27/2018","06/29/2018",0.002,0.12,"free residential"
"1674",18149883,"BROOKLYN",11225,"06/27/2018","06/28/2018",0.007,0.1,"free residential"
"1675",18149423,"QUEENS",11358,"06/25/2018","06/28/2018",0.008,0.05,"free residential"
"1676",18149435,"BROOKLYN",11212,"06/24/2018","06/28/2018",0,0.079,"free residential"
"1677",18149448,"BROOKLYN",11208,"06/26/2018","06/28/2018",0.001,0.156,"free residential"
"1678",18149498,"BROOKLYN",11217,"06/24/2018","06/28/2018",0.039,0.106,"free residential"
"1679",18149441,"BROOKLYN",11234,"06/21/2018","06/28/2018",0.007,0.164,"free residential"
"1680",18149438,"STATEN ISLAND",10312,"06/20/2018","06/27/2018",0.002,0.086,"free residential"
"1681",18149772,"BROOKLYN",11204,"06/24/2018","06/27/2018",0.004,0.114,"free residential"
"1682",18149605,"QUEENS",11358,"06/26/2018","06/27/2018",0.02,0.118,"free residential"
"1683",18149710,"BRONX",10461,"06/26/2018","06/27/2018",0.009,0.126,"free residential"
"1684",18149804,"BROOKLYN",11205,"06/26/2018","06/27/2018",0.004,0.234,"free residential"
"1685",18149436,"STATEN ISLAND",10303,"06/21/2018","06/27/2018",0.002,0.15,"free residential"
"1686",18149816,"BROOKLYN",11234,"06/22/2018","06/27/2018",0.003,0.192,"free residential"
"1687",18149805,"BROOKLYN",11215,"06/25/2018","06/27/2018",0.004,0.073,"free residential"
"1688",18149429,"BROOKLYN",11218,"06/20/2018","06/27/2018",0.008,0.106,"free residential"
"1689",18149786,"STATEN ISLAND",10314,"06/24/2018","06/27/2018",0.002,0.149,"free residential"
"1690",18149924,"QUEENS",11691,"06/26/2018","06/27/2018",0.001,0.169,"free residential"
"1691",18149622,"BROOKLYN",11217,"06/26/2018","06/27/2018",0.003,0.208,"free residential"
"1692",18149553,"STATEN ISLAND",10306,"06/24/2018","06/27/2018",0,0.046,"free residential"
"1693",18149501,"BROOKLYN",11204,"06/26/2018","06/27/2018",0.002,0.041,"free residential"
"1694",18149729,"STATEN ISLAND",10301,"06/24/2018","06/27/2018",0,0.193,"free residential"
"1695",18149845,"BROOKLYN",11213,"06/23/2018","06/26/2018",0,0.099,"free residential"
"1696",18149398,"QUEENS",11385,"06/18/2018","06/26/2018",0.002,0.091,"free residential"
"1697",18149554,"BROOKLYN",11213,"06/22/2018","06/25/2018",0.006,0.111,"free residential"
"1698",18149741,"QUEENS",11385,"06/21/2018","06/25/2018",0.002,0.153,"free residential"
"1699",18149877,"BROOKLYN",11203,"06/19/2018","06/25/2018",0.002,0.086,"free residential"
"1700",18149367,"QUEENS",11433,"06/20/2018","06/25/2018",0,0.177,"free residential"
"1701",18149744,"QUEENS",11377,"06/13/2018","06/25/2018",0.004,0.167,"free residential"
"1702",18149905,"STATEN ISLAND",10306,"06/21/2018","06/25/2018",0.001,0.102,"free residential"
"1703",18149807,"STATEN ISLAND",10306,"06/20/2018","06/25/2018",0.001,0.137,"free residential"
"1704",18149624,"STATEN ISLAND",10308,"06/20/2018","06/25/2018",0,0.131,"free residential"
"1705",18149802,"STATEN ISLAND",10309,"06/20/2018","06/25/2018",0.04,0.048,"free residential"
"1706",18149865,"STATEN ISLAND",10309,"06/20/2018","06/25/2018",0,0.116,"free residential"
"1707",18149375,"QUEENS",11412,"06/20/2018","06/25/2018",0.002,0.181,"free residential"
"1708",18149499,"STATEN ISLAND",10301,"06/17/2018","06/25/2018",0.004,0.112,"free residential"
"1709",18149383,"BRONX",10470,"06/18/2018","06/25/2018",0.004,0.128,"free residential"
"1710",18149626,"BROOKLYN",11224,"06/18/2018","06/25/2018",0.002,0.151,"free residential"
"1711",18149533,"QUEENS",11374,"06/16/2018","06/25/2018",0.008,0.111,"free residential"
